year;month;AC;province;party;nElectoresProvince;nVotosCandidaturasProvince;nElectoresAC;nVotosCandidaturaAC;nVotosPartyProv;sumVotesEachPartyACTotal;sumVotesEachPartyACTotalDividedBynVotosCandidaturaAC;totalDepsProv;totalDepsAvailableInAC;nDepsPerProvPerYear;totalDepsPerPartyPerAC;totalDepsPerPartyPerACDividedByTotalDepsAvailablePerAC
1999;10;Catalonia;NA;PP;NA;NA;5293657;3097122;NA;297265;0.09598104304577;NA;135;NA;12;0.088888888888889
1999;6;Illes Baleares;Illes Baleares;PP;639398;358054;639398;358054;160545;161728;0.451686058527485;59;59;28;28;0.474576271186441
1999;6;Valencia;NA;PP;NA;NA;3361989;2231107;NA;1085011;0.486310607245641;NA;89;NA;49;0.550561797752809
1999;6;Aragon;NA;PAR;NA;NA;999828;636659;NA;86246;0.135466552738593;NA;67;NA;10;0.149253731343284
1999;6;Castilla-La Mancha;Albacete;OTROS;293775;206935;1413503;1035935;11224;50072;0.04833507893835;10;47;0;0;0
1999;6;Castilla-La Mancha;Ciudad Real;OTROS;393100;278085;1413503;1035935;11923;50072;0.04833507893835;11;47;0;0;0
1999;6;Castilla-La Mancha;Cuenca;OTROS;167216;132314;1413503;1035935;5261;50072;0.04833507893835;8;47;0;0;0
1999;6;Castilla-La Mancha;Guadalajara;OTROS;135838;96089;1413503;1035935;5899;50072;0.04833507893835;7;47;0;0;0
1999;6;Castilla-La Mancha;Toledo;OTROS;423574;322512;1413503;1035935;15666;50072;0.04833507893835;11;47;0;0;0
1999;6;Asturias;Asturias;IU;979618;609766;979618;609766;55747;55747;0.091423595280813;45;45;3;3;0.066666666666667
1999;6;Cantabria;Cantabria;IU;465168;309716;465168;309716;11707;11707;0.037799145023183;39;39;0;0;0
1999;6;Castilla y Leon;NA;IU;NA;NA;2185507;1411863;NA;79390;0.056230668273055;NA;83;NA;1;0.012048192771084
1999;6;Extremadura;Badajoz;IU;NA;386815;NA;639074;27869;39132;0.061232345549968;35;65;2;3;0.046153846153846
1999;6;Extremadura;Caceres;IU;NA;252259;NA;639074;11263;39132;0.061232345549968;30;65;1;3;0.046153846153846
1999;6;La Rioja;La Rioja;IU;229433;157040;229433;152709;6097;6097;0.039925610147405;33;33;0;0;0
1999;6;Madrid;Madrid;IU;4281075;2539154;4281075;2539154;199488;199488;0.078564750306598;102;102;8;8;0.07843137254902
1999;6;Murcia;Murcia;IU;911054;603231;911054;603231;42839;42839;0.071015912643747;45;45;1;1;0.022222222222222
1999;6;Navarra;Navarra;IU;461729;296215;461729;296215;20879;20879;0.070485964586534;50;50;3;3;0.06
1999;6;Canarias;NA;IU;707105;424449;1373641;817755;11284;22768;0.027842079840539;30;60;0;0;0
1999;6;Canarias;NA;IU;666543;393306;1373641;817755;11484;22768;0.027842079840539;30;60;0;0;0
1999;6;Aragon;NA;IU;NA;NA;999828;636659;NA;24805;0.038961202150602;NA;67;NA;1;0.014925373134328
1999;10;Catalonia;NA;IU;NA;NA;5293657;3097122;NA;78441;0.025327061704382;NA;135;NA;3;0.022222222222222
1999;6;Valencia;NA;IU;NA;NA;3361989;2231107;NA;137212;0.061499515711259;NA;89;NA;5;0.056179775280899
1999;6;Illes Baleares;Illes Baleares;IU;639398;358054;639398;358054;NA;19793;0.055279371268021;59;59;NA;3;0.050847457627119
1999;6;Navarra;Navarra;HB;NA;NA;NA;296215;NA;47271;0.15958341069831;NA;50;NA;8;0.16
1999;6;Canarias;NA;FNC;707105;424449;1373641;817755;24682;39947;0.048849594316146;30;60;0;0;0
1999;6;Canarias;NA;FNC;666543;393306;1373641;817755;15265;39947;0.048849594316146;30;60;0;0;0
1999;10;Catalonia;NA;ERC;NA;NA;5293657;3097122;NA;271173;0.087556447566483;NA;135;NA;12;0.088888888888889
1999;6;Navarra;Navarra;EA;461729;296215;461729;296215;16512;16512;0.055743294566447;50;50;3;3;0.06
1999;10;Catalonia;NA;CIU;NA;NA;5293657;3097122;NA;1178420;0.380488724693441;NA;135;NA;56;0.414814814814815
1999;6;Aragon;NA;CHA;NA;NA;999828;636659;NA;72129;0.113292987297753;NA;67;NA;5;0.074626865671642
1999;6;Asturias;Asturias;CDS;979618;609766;979618;609766;849;849;0.001392337388441;45;45;0;0;0
1999;6;Cantabria;Cantabria;CDS;465168;309716;465168;309716;1479;1479;0.004775342571905;39;39;0;0;0
1999;6;Murcia;Murcia;CDS;911054;603231;911054;603231;1845;1845;0.003058529816936;45;45;0;0;0
1999;6;Canarias;NA;CDS;707105;424449;1373641;817755;1577;4442;0.005431944775636;30;60;0;0;0
1999;6;Canarias;NA;CDS;666543;393306;1373641;817755;2865;4442;0.005431944775636;30;60;0;0;0
1999;6;Valencia;NA;CDS;NA;NA;3361989;2231107;NA;2978;0.00133476341565;NA;89;NA;0;0
1999;6;Navarra;Navarra;CDN;461729;296215;461729;296215;20821;20821;0.070290160862887;50;50;3;3;0.06
1999;6;Canarias;NA;CC;707105;424449;1373641;817755;136566;306658;0.374999847142481;30;60;12;24;0.4
1999;6;Canarias;NA;CC;666543;393306;1373641;817755;170092;306658;0.374999847142481;30;60;12;24;0.4
1998;10;Pais Vasco;Álava;UA;NA;NA;NA;1250565;14305;15738;0.012584711710307;25;75;2;2;0.026666666666667
1998;10;Pais Vasco;Guipúzcoa;UA;NA;NA;NA;1250565;520;15738;0.012584711710307;25;75;0;2;0.026666666666667
1998;10;Pais Vasco;Vizcaya;UA;NA;NA;NA;1250565;913;15738;0.012584711710307;25;75;0;2;0.026666666666667
1998;10;Pais Vasco;Álava;PSE-PSOE;NA;NA;NA;1250565;28670;220052;0.175962065146554;25;75;5;14;0.186666666666667
1998;10;Pais Vasco;Guipúzcoa;PSE-PSOE;NA;NA;NA;1250565;65548;220052;0.175962065146554;25;75;4;14;0.186666666666667
1998;10;Pais Vasco;Vizcaya;PSE-PSOE;NA;NA;NA;1250565;125834;220052;0.175962065146554;25;75;5;14;0.186666666666667
1998;10;Pais Vasco;Álava;PP;NA;NA;NA;1250565;45470;251743;0.201303410858292;25;75;7;16;0.213333333333333
1998;10;Pais Vasco;Guipúzcoa;PP;NA;NA;NA;1250565;67112;251743;0.201303410858292;25;75;4;16;0.213333333333333
1998;10;Pais Vasco;Vizcaya;PP;NA;NA;NA;1250565;139161;251743;0.201303410858292;25;75;5;16;0.213333333333333
1998;10;Pais Vasco;Álava;PNV;NA;NA;NA;1250565;36923;350322;0.28013098079668;25;75;6;21;0.28
1998;10;Pais Vasco;Guipúzcoa;PNV;NA;NA;NA;1250565;88857;350322;0.28013098079668;25;75;6;21;0.28
1998;10;Pais Vasco;Vizcaya;PNV;NA;NA;NA;1250565;224542;350322;0.28013098079668;25;75;9;21;0.28
1998;10;Pais Vasco;Álava;IU;NA;NA;NA;1250565;9606;71064;0.05682551486728;25;75;1;2;0.026666666666667
1998;10;Pais Vasco;Guipúzcoa;IU;NA;NA;NA;1250565;18744;71064;0.05682551486728;25;75;0;2;0.026666666666667
1998;10;Pais Vasco;Vizcaya;IU;NA;NA;NA;1250565;42714;71064;0.05682551486728;25;75;1;2;0.026666666666667
1998;10;Pais Vasco;Álava;HB;NA;NA;NA;1250565;20567;224001;0.179119837833299;25;75;3;14;0.186666666666667
1998;10;Pais Vasco;Guipúzcoa;HB;NA;NA;NA;1250565;103057;224001;0.179119837833299;25;75;7;14;0.186666666666667
1998;10;Pais Vasco;Vizcaya;HB;NA;NA;NA;1250565;100377;224001;0.179119837833299;25;75;4;14;0.186666666666667
1998;10;Pais Vasco;Álava;EA;NA;NA;NA;1250565;10718;108635;0.08686873533163;25;75;1;6;0.08
1998;10;Pais Vasco;Guipúzcoa;EA;NA;NA;NA;1250565;56821;108635;0.08686873533163;25;75;4;6;0.08
1998;10;Pais Vasco;Vizcaya;EA;NA;NA;NA;1250565;41096;108635;0.08686873533163;25;75;1;6;0.08
1997;10;Galicia;La Coruña;PSOE;1043793;625827;2565369;1574730;127587;310508;0.197181739091781;24;75;5;15;0.2
1997;10;Galicia;Lugo;PSOE;352011;224932;2565369;1574730;43082;310508;0.197181739091781;15;75;3;15;0.2
1997;10;Galicia;Orense;PSOE;344604;216251;2565369;1574730;42757;310508;0.197181739091781;14;75;3;15;0.2
1997;10;Galicia;Pontevedra;PSOE;824961;507720;2565369;1574730;97082;310508;0.197181739091781;22;75;4;15;0.2
1997;10;Galicia;La Coruña;PP;1043793;625827;2565369;1574730;316003;832751;0.528821448756295;24;75;13;42;0.56
1997;10;Galicia;Lugo;PP;352011;224932;2565369;1574730;131270;832751;0.528821448756295;15;75;9;42;0.56
1997;10;Galicia;Orense;PP;344604;216251;2565369;1574730;123697;832751;0.528821448756295;14;75;8;42;0.56
1997;10;Galicia;Pontevedra;PP;824961;507720;2565369;1574730;261781;832751;0.528821448756295;22;75;12;42;0.56
1997;10;Galicia;La Coruña;IU;1043793;625827;2565369;1574730;5608;13964;0.008867551897786;24;75;0;0;0
1997;10;Galicia;Lugo;IU;352011;224932;2565369;1574730;1959;13964;0.008867551897786;15;75;0;0;0
1997;10;Galicia;Orense;IU;344604;216251;2565369;1574730;1251;13964;0.008867551897786;14;75;0;0;0
1997;10;Galicia;Pontevedra;IU;824961;507720;2565369;1574730;5146;13964;0.008867551897786;22;75;0;0;0
1997;10;Galicia;La Coruña;BNG;1043793;625827;2565369;1574730;166556;395435;0.251112889193703;24;75;6;18;0.24
1997;10;Galicia;Lugo;BNG;352011;224932;2565369;1574730;44992;395435;0.251112889193703;15;75;3;18;0.24
1997;10;Galicia;Orense;BNG;344604;216251;2565369;1574730;46502;395435;0.251112889193703;14;75;3;18;0.24
